13,3,965,186,995,250,0.57388884
13,2,580,160,611,225,0.57388884
13,1,886,445,946,532,0.57388884
14,28,573,409,631,520,0.270052
14,27,794,226,828,296,0.270052
14,16,716,97,741,148,0.270052
14,14,733,52,753,94,0.270052
14,11,1254,258,1288,339,0.270052
14,10,851,196,884,268,0.270052
14,9,527,157,559,217,0.270052
14,8,867,86,893,130,0.270052
14,7,1048,127,1071,182,0.270052
14,6,261,265,307,345,0.270052
14,5,1123,347,1183,442,0.270052
14,4,486,407,546,482,0.270052
14,3,976,185,1007,251,0.270052
14,2,590,160,624,226,0.270052
14,1,893,445,950,532,0.270052
15,28,582,408,635,514,0.5928346
15,27,806,228,838,295,0.5928346
15,16,727,98,753,150,0.5928346
15,14,745,53,766,95,0.5928346
15,11,1262,257,1289,335,0.5928346
15,10,858,196,895,269,0.5928346
15,9,539,157,571,218,0.5928346
15,8,880,86,904,130,0.5928346
15,7,1060,127,1085,182,0.5928346
15,6,268,266,311,345,0.5928346
15,5,1126,350,1187,443,0.5928346
15,4,495,410,556,485,0.5928346
15,3,985,185,1018,251,0.5928346
15,2,602,161,637,227,0.5928346
15,1,899,444,957,533,0.5928346
16,28,588,408,635,507,0.40205497
16,27,818,228,846,295,0.40205497
16,16,737,99,765,151,0.40205497
16,14,757,53,779,96,0.40205497
16,10,867,197,906,270,0.40205497
16,9,551,158,582,218,0.40205497
16,8,891,87,914,130,0.40205497
16,7,1071,128,1098,183,0.40205497
16,6,274,266,313,344,0.40205497
16,5,1132,352,1187,445,0.40205497
16,4,503,414,560,488,0.40205497
16,3,992,186,1029,252,0.40205497
16,2,613,161,649,228,0.40205497
16,1,904,442,965,531,0.40205497
17,28,592,410,634,504,0.4885537
17,27,829,229,855,295,0.4885537
17,16,749,99,777,151,0.4885537
17,14,768,54,790,96,0.4885537
17,10,877,199,915,271,0.4885537
17,9,563,159,592,218,0.4885537
17,8,903,88,924,130,0.4885537
17,7,1081,128,1111,184,0.4885537
17,6,282,266,319,344,0.4885537
17,5,1142,354,1194,445,0.4885537
17,4,507,430,561,496,0.4885537
17,3,1001,187,1040,253,0.4885537
17,2,625,162,661,229,0.4885537
17,1,904,436,958,518,0.4885537
18,28,597,410,635,501,0.55973226
18,27,841,230,865,296,0.55973226
18,16,760,100,787,152,0.55973226
18,14,778,54,800,96,0.55973226
18,10,885,200,923,272,0.55973226
18,9,575,159,600,218,0.55973226
18,8,915,88,935,131,0.55973226
18,7,1090,130,1123,186,0.55973226
18,6,291,266,327,345,0.55973226
18,5,1147,354,1195,445,0.55973226
18,3,1012,189,1051,254,0.55973226
18,2,636,163,671,229,0.55973226
18,1,907,438,956,520,0.55973226
19,35,914,460,942,523,0.5281381
19,28,601,410,637,500,0.5281381
19,27,851,230,876,297,0.5281381
19,16,770,101,796,153,0.5281381
19,14,790,55,812,96,0.5281381
19,10,893,201,928,272,0.5281381
19,9,586,160,608,218,0.5281381
19,8,926,88,946,132,0.5281381
19,7,1099,132,1135,188,0.5281381
19,6,296,265,334,346,0.5281381
19,5,1151,355,1197,446,0.5281381
19,3,1021,191,1058,255,0.5281381
19,2,647,163,680,229,0.5281381
19,1,911,440,956,522,0.5281381
20,37,546,417,594,492,0.2667211
20,33,915,437,973,528,0.2667211
20,29,508,452,560,517,0.2667211
20,28,606,411,640,500,0.2667211
20,27,859,230,886,300,0.2667211
20,16,782,102,806,153,0.2667211
20,14,799,55,821,97,0.2667211
20,10,900,202,933,272,0.2667211
20,9,597,161,618,219,0.2667211
20,8,936,89,957,133,0.2667211
20,7,1110,135,1148,190,0.2667211
20,6,300,266,342,348,0.2667211
20,5,1156,354,1202,447,0.2667211
20,3,1028,191,1064,255,0.2667211
20,2,658,164,688,230,0.2667211
21,37,550,416,602,493,0.8707264
21,29,504,456,553,522,0.8707264
21,28,610,411,642,499,0.8707264
21,27,867,230,897,302,0.8707264
21,16,793,102,816,154,0.8707264
21,14,809,56,830,98,0.8707264
21,10,908,203,939,274,0.8707264
21,9,607,162,628,220,0.8707264
21,8,946,91,968,135,0.8707264
21,7,1122,137,1160,192,0.8707264
21,6,305,267,349,349,0.8707264
21,5,1156,354,1207,448,0.8707264
21,3,1037,192,1070,255,0.8707264
21,2,668,164,696,230,0.8707264
22,37,554,416,606,493,0.44943944
22,29,502,456,553,522,0.44943944
22,28,615,411,648,503,0.44943944
22,27,876,231,907,304,0.44943944
22,16,804,102,825,154,0.44943944
22,14,818,56,838,98,0.44943944
22,10,917,203,947,275,0.44943944
22,9,615,162,637,222,0.44943944
22,8,955,91,978,136,0.44943944
22,7,1133,139,1170,193,0.44943944
22,6,313,269,354,350,0.44943944
22,5,1154,354,1211,448,0.44943944
22,3,1048,192,1079,256,0.44943944
22,2,679,165,705,231,0.44943944
23,37,560,415,609,492,0.68554825
23,29,506,457,560,523,0.68554825
23,27,885,231,918,305,0.68554825
23,16,813,103,834,155,0.68554825
23,14,828,56,847,98,0.68554825
23,10,924,204,955,276,0.68554825
23,9,621,162,647,223,0.68554825
23,8,965,92,986,137,0.68554825
23,7,1144,139,1180,193,0.68554825
23,6,320,270,357,350,0.68554825
23,5,1152,354,1212,448,0.68554825
23,3,1057,193,1086,257,0.68554825
23,2,688,165,713,231,0.68554825
24,40,620,402,667,512,0.5544422
24,37,564,413,612,489,0.5544422
24,33,915,433,977,526,0.5544422
24,29,508,459,558,523,0.5544422
24,27,893,232,926,306,0.5544422
24,16,820,102,841,156,0.5544422
24,14,834,56,854,99,0.5544422
24,10,929,204,960,276,0.5544422
24,9,628,163,656,224,0.5544422
24,8,972,93,992,137,0.5544422
24,7,1154,139,1188,194,0.5544422
24,6,324,270,358,350,0.5544422
24,5,1152,356,1214,449,0.5544422
24,3,1062,194,1093,258,0.5544422
24,2,696,165,721,232,0.5544422
25,42,897,234,930,306,0.57272893
25,41,929,206,960,277,0.57272893
25,40,619,399,669,511,0.57272893
25,37,565,412,613,489,0.57272893
25,33,909,430,973,523,0.57272893
25,29,511,460,561,523,0.57272893
25,27,899,233,932,306,0.57272893
25,16,824,103,847,157,0.57272893
25,14,839,57,858,99,0.57272893
25,9,633,163,662,224,0.57272893
25,7,1161,139,1193,194,0.57272893
25,6,325,270,358,350,0.57272893
25,5,1152,358,1213,451,0.57272893
25,3,1065,194,1096,258,0.57272893
25,2,700,165,727,233,0.57272893
26,42,901,235,933,305,0.31932136
26,41,930,208,958,276,0.31932136
26,40,617,398,670,511,0.31932136
26,37,560,412,610,489,0.31932136
26,33,904,429,965,522,0.31932136
26,29,508,461,556,523,0.31932136
26,16,827,103,851,157,0.31932136
26,9,636,163,666,225,0.31932136
26,7,1165,139,1197,195,0.31932136
26,6,323,270,357,350,0.31932136
26,5,1153,356,1207,445,0.31932136
26,3,1066,195,1098,258,0.31932136
26,2,701,164,730,233,0.31932136
27,42,904,236,933,305,0.66254044
27,40,611,399,669,511,0.66254044
27,37,556,412,607,489,0.66254044
27,33,896,430,951,521,0.66254044
27,29,506,460,554,522,0.66254044
27,16,828,103,853,158,0.66254044
27,9,638,163,667,224,0.66254044
27,7,1168,138,1200,195,0.66254044
27,6,318,269,353,351,0.66254044
27,5,1149,359,1198,447,0.66254044
27,3,1066,196,1097,257,0.66254044
27,2,702,165,732,234,0.66254044
28,43,975,92,993,141,0.710479
28,42,905,236,934,305,0.710479
28,40,605,400,662,506,0.710479
28,37,554,413,607,490,0.710479
28,33,885,431,937,520,0.710479
28,29,499,459,547,522,0.710479
28,9,638,163,666,224,0.710479
28,7,1170,138,1202,195,0.710479
28,6,312,269,350,351,0.710479
28,5,1144,360,1189,448,0.710479
28,3,1063,199,1094,260,0.710479
28,2,702,165,733,235,0.710479
29,46,922,211,942,272,0.27867666
29,44,837,62,852,101,0.27867666
29,43,973,92,991,141,0.27867666
29,42,905,235,934,305,0.27867666
29,40,596,404,651,506,0.27867666
29,37,551,414,605,490,0.27867666
29,33,873,430,928,520,0.27867666
29,29,490,456,542,522,0.27867666
29,7,1173,138,1205,196,0.27867666
29,6,307,270,346,352,0.27867666
29,5,1132,360,1179,449,0.27867666
29,3,1061,200,1090,260,0.27867666
29,2,702,165,733,235,0.27867666
30,48,821,106,849,158,0.2771336
30,46,918,209,940,274,0.2771336
30,44,834,62,849,101,0.2771336
30,43,972,93,990,141,0.2771336
30,42,905,234,935,305,0.2771336
30,40,589,407,643,507,0.2771336
30,37,549,415,603,489,0.2771336
30,33,857,427,912,514,0.2771336
30,29,483,454,537,523,0.2771336
30,7,1174,138,1207,197,0.2771336
30,6,303,271,341,353,0.2771336
30,5,1118,359,1169,449,0.2771336
30,2,700,165,731,235,0.2771336
31,49,643,483,659,500,0.30486473
31,48,820,107,847,157,0.30486473
31,46,914,208,938,275,0.30486473
31,44,832,60,847,101,0.30486473
31,43,970,94,988,142,0.30486473
31,42,904,233,937,306,0.30486473
31,40,585,409,640,507,0.30486473
31,37,547,414,601,488,0.30486473
31,33,836,426,889,514,0.30486473
31,29,479,451,533,523,0.30486473
31,7,1174,139,1206,198,0.30486473
31,6,300,271,335,353,0.30486473
31,5,1107,360,1160,449,0.30486473
31,2,699,164,728,233,0.30486473
32,50,629,164,646,223,0.292376
32,49,641,482,656,498,0.292376
32,48,820,106,844,156,0.292376
32,46,908,204,932,258,0.292376
32,44,828,58,844,101,0.292376
32,43,969,95,986,141,0.292376
32,42,902,232,936,306,0.292376
32,40,576,409,625,504,0.292376
32,37,546,413,597,488,0.292376
32,29,477,448,530,523,0.292376
32,7,1174,140,1206,198,0.292376
32,6,297,272,329,353,0.292376
32,5,1096,362,1151,449,0.292376
32,2,698,164,724,232,0.292376
33,55,826,430,857,484,0.57125247
33,54,1043,196,1070,264,0.57125247
33,50,623,162,643,226,0.57125247
33,49,638,482,652,497,0.57125247
33,48,819,106,842,155,0.57125247
33,46,901,206,924,256,0.57125247
33,44,824,57,842,102,0.57125247
33,43,967,95,984,141,0.57125247
33,42,901,233,935,307,0.57125247
33,37,548,411,601,490,0.57125247
33,29,475,445,525,523,0.57125247
33,7,1173,140,1205,199,0.57125247
33,6,292,272,323,353,0.57125247
33,5,1088,363,1144,449,0.57125247
34,54,1039,196,1066,265,0.4311638
34,50,619,161,641,227,0.4311638
34,48,818,106,839,155,0.4311638
34,46,894,212,918,268,0.4311638
34,44,820,57,840,102,0.4311638
34,43,964,95,982,142,0.4311638
34,42,902,234,934,307,0.4311638
34,37,548,410,603,494,0.4311638
34,29,470,442,519,522,0.4311638
34,7,1172,141,1204,199,0.4311638
34,6,286,272,317,354,0.4311638
34,5,1085,363,1137,449,0.4311638
35,54,1036,198,1063,266,0.27741745
35,50,616,161,640,227,0.27741745
35,48,815,105,836,155,0.27741745
35,46,888,214,912,275,0.27741745
35,44,816,56,838,103,0.27741745
35,43,962,95,980,142,0.27741745
35,42,903,234,934,307,0.27741745
35,37,542,411,598,500,0.27741745
35,29,465,439,513,522,0.27741745
35,7,1171,141,1204,199,0.27741745
35,6,281,273,312,355,0.27741745
35,5,1083,363,1132,448,0.27741745
36,57,791,411,831,517,0.8067869
36,56,682,160,705,236,0.8067869
36,54,1033,199,1060,266,0.8067869
36,50,613,161,640,227,0.8067869
36,48,812,104,834,156,0.8067869
36,46,883,214,908,277,0.8067869
36,44,814,57,837,103,0.8067869
36,43,960,95,979,142,0.8067869
36,42,903,234,934,307,0.8067869
36,37,534,410,591,503,0.8067869
36,29,461,436,510,522,0.8067869
36,7,1170,141,1203,199,0.8067869
36,6,273,273,306,356,0.8067869
36,5,1081,363,1127,448,0.8067869
37,57,779,408,821,514,0.44155982
37,56,679,160,705,237,0.44155982
37,54,1030,200,1058,266,0.44155982
37,50,611,161,640,228,0.44155982
37,48,809,104,833,157,0.44155982
37,46,879,212,905,278,0.44155982
37,44,812,56,835,104,0.44155982
37,43,959,94,978,142,0.44155982
37,42,903,234,934,307,0.44155982
37,37,526,410,587,504,0.44155982
37,29,458,434,508,523,0.44155982
37,7,1171,141,1204,198,0.44155982
37,6,264,274,300,357,0.44155982
37,5,1080,356,1122,436,0.44155982
38,60,581,404,614,489,0.5765325
38,57,766,408,809,513,0.5765325
38,56,675,160,705,237,0.5765325
38,54,1027,200,1055,266,0.5765325
38,50,609,162,639,228,0.5765325
38,48,807,104,831,158,0.5765325
38,46,876,211,901,278,0.5765325
38,44,810,56,834,104,0.5765325
38,43,959,94,977,142,0.5765325
38,42,902,234,934,308,0.5765325
38,37,522,409,584,504,0.5765325
38,29,456,432,506,525,0.5765325
38,7,1172,140,1204,198,0.5765325
38,6,256,275,296,357,0.5765325
38,5,1074,356,1117,435,0.5765325
39,60,584,406,618,490,0.37246016
39,57,755,405,797,495,0.37246016
39,56,673,161,705,238,0.37246016
39,54,1025,200,1053,266,0.37246016
39,50,607,162,637,228,0.37246016
39,48,806,104,830,158,0.37246016
39,46,872,211,897,279,0.37246016
39,44,808,57,831,104,0.37246016
39,43,958,94,976,143,0.37246016
39,42,901,234,934,309,0.37246016
39,37,520,408,583,505,0.37246016
39,29,452,431,503,527,0.37246016
39,7,1174,140,1205,198,0.37246016
39,6,251,276,293,358,0.37246016
39,5,1064,359,1109,442,0.37246016
40,63,622,477,635,489,0.5979556
40,61,1262,279,1279,369,0.5979556
40,60,585,407,621,491,0.5979556
40,57,745,409,784,494,0.5979556
40,56,671,162,705,238,0.5979556
40,54,1024,200,1052,266,0.5979556
40,50,605,163,635,228,0.5979556
40,48,804,105,829,159,0.5979556
40,46,866,211,894,280,0.5979556
40,44,806,56,828,103,0.5979556
40,43,957,95,975,143,0.5979556
40,42,901,234,935,309,0.5979556
40,37,518,407,578,505,0.5979556
40,29,451,431,500,530,0.5979556
40,7,1175,140,1206,199,0.5979556
40,6,247,276,291,358,0.5979556
40,5,1062,356,1105,436,0.5979556
41,63,622,477,633,489,0.467215
41,61,1257,276,1278,372,0.467215
41,60,586,408,625,492,0.467215
41,57,738,410,772,487,0.467215
41,56,670,162,704,238,0.467215
41,54,1022,201,1050,267,0.467215
41,50,604,163,632,228,0.467215
41,48,803,105,829,159,0.467215
41,46,862,212,890,282,0.467215
41,44,804,56,825,103,0.467215
41,43,955,95,974,144,0.467215
41,42,902,234,935,309,0.467215
41,37,515,405,571,504,0.467215
41,29,448,431,498,532,0.467215
41,7,1176,140,1206,199,0.467215
41,6,245,277,289,359,0.467215
41,5,1061,357,1102,434,0.467215
42,66,704,418,759,507,0.4330022
42,61,1252,274,1277,373,0.4330022
42,60,588,407,632,493,0.4330022
42,56,668,163,703,237,0.4330022
42,54,1019,201,1047,267,0.4330022
42,50,603,164,630,228,0.4330022
42,48,802,106,828,160,0.4330022
42,46,856,212,886,284,0.4330022
42,44,803,56,822,101,0.4330022
42,43,954,95,973,144,0.4330022
42,42,903,234,936,309,0.4330022
42,37,512,403,565,503,0.4330022
42,29,444,431,495,533,0.4330022
42,7,1177,140,1206,199,0.4330022
42,6,243,276,287,359,0.4330022
42,5,1058,359,1097,434,0.4330022
43,66,698,421,752,511,0.85002244
43,61,1244,273,1276,375,0.85002244
43,60,588,406,634,491,0.85002244
43,56,666,164,701,237,0.85002244
43,54,1016,202,1044,269,0.85002244
43,50,603,164,627,228,0.85002244
43,48,801,106,827,160,0.85002244
43,46,853,214,882,285,0.85002244
43,44,803,56,820,100,0.85002244
43,43,952,96,971,145,0.85002244
43,42,903,234,936,310,0.85002244
43,37,508,400,557,501,0.85002244
43,29,440,431,492,535,0.85002244
43,7,1177,141,1206,200,0.85002244
43,6,242,276,285,358,0.85002244
44,66,694,423,750,513,0.33015355
44,62,1034,366,1085,451,0.33015355
44,61,1235,275,1273,375,0.33015355
44,60,591,405,637,490,0.33015355
44,56,665,164,698,237,0.33015355
44,54,1014,204,1042,270,0.33015355
44,50,602,166,625,229,0.33015355
44,48,801,107,826,161,0.33015355
44,46,849,216,877,286,0.33015355
44,44,802,58,818,101,0.33015355
44,43,950,97,970,146,0.33015355
44,42,903,235,937,311,0.33015355
44,37,503,399,549,501,0.33015355
44,29,435,431,490,536,0.33015355
44,7,1177,143,1206,202,0.33015355
44,6,241,275,283,358,0.33015355
45,66,683,421,744,514,0.28673044
45,62,1032,365,1083,450,0.28673044
45,61,1228,276,1269,376,0.28673044
45,60,595,403,642,488,0.28673044
45,56,664,165,694,238,0.28673044
45,54,1011,205,1038,271,0.28673044
45,50,599,166,621,229,0.28673044
45,48,800,107,824,161,0.28673044
45,46,845,217,871,287,0.28673044
45,44,800,58,816,102,0.28673044
45,43,949,98,968,147,0.28673044
45,42,903,236,937,311,0.28673044
45,37,497,397,541,501,0.28673044
45,29,432,431,488,536,0.28673044
45,7,1176,145,1205,203,0.28673044
45,6,239,275,279,358,0.28673044
46,69,1022,380,1069,456,0.64549404
46,66,673,419,737,513,0.64549404
46,62,1022,381,1068,459,0.64549404
46,61,1222,278,1265,377,0.64549404
46,60,605,402,654,487,0.64549404
46,56,662,166,689,237,0.64549404
46,54,1007,205,1034,271,0.64549404
46,50,596,166,618,229,0.64549404
46,48,799,107,822,161,0.64549404
46,46,839,218,865,287,0.64549404
46,44,797,59,814,102,0.64549404
46,43,947,98,967,147,0.64549404
46,42,902,236,937,312,0.64549404
46,37,491,397,533,501,0.64549404
46,29,428,430,485,537,0.64549404
46,7,1175,146,1205,204,0.64549404
46,6,237,274,273,358,0.64549404
46,5,1039,370,1076,441,0.64549404
47,69,1021,372,1070,453,0.7343395
47,66,665,416,728,509,0.7343395
47,61,1218,280,1260,377,0.7343395
47,60,608,400,658,487,0.7343395
47,56,659,167,684,237,0.7343395
47,54,1003,206,1030,271,0.7343395
47,50,591,166,615,230,0.7343395
47,48,798,106,820,157,0.7343395
47,46,833,218,859,287,0.7343395
47,44,793,59,810,102,0.7343395
47,43,945,98,964,147,0.7343395
47,42,902,236,937,312,0.7343395
47,37,483,396,524,499,0.7343395
47,29,423,447,477,545,0.7343395
47,7,1174,148,1205,204,0.7343395
47,6,234,274,267,357,0.7343395
48,69,1018,369,1069,455,0.36231682
48,66,660,412,720,503,0.36231682
48,61,1213,283,1254,378,0.36231682
48,60,609,399,658,486,0.36231682
48,56,656,167,680,237,0.36231682
48,54,999,206,1025,271,0.36231682
48,50,586,166,612,231,0.36231682
48,48,796,108,817,158,0.36231682
48,46,826,218,852,288,0.36231682
48,44,788,60,806,103,0.36231682
48,43,943,98,962,147,0.36231682
48,42,903,236,936,312,0.36231682
48,37,474,398,516,500,0.36231682
48,29,420,455,472,547,0.36231682
48,7,1172,148,1205,204,0.36231682
48,6,231,274,262,357,0.36231682
49,69,1014,369,1066,457,0.45933545
49,61,1205,284,1247,377,0.45933545
49,60,612,396,660,483,0.45933545
49,56,652,167,675,237,0.45933545
49,54,993,206,1019,272,0.45933545
49,50,582,167,609,231,0.45933545
49,48,794,108,814,160,0.45933545
49,46,818,218,847,289,0.45933545
49,44,783,60,802,104,0.45933545
49,43,940,98,959,147,0.45933545
49,42,903,236,935,312,0.45933545
49,37,468,400,508,503,0.45933545
49,29,416,460,466,548,0.45933545
49,7,1169,149,1204,205,0.45933545
49,6,227,274,255,357,0.45933545
50,77,438,438,467,508,0.32858923
50,69,1007,370,1061,461,0.32858923
50,61,1198,285,1241,377,0.32858923
50,60,615,393,660,479,0.32858923
50,56,647,167,670,237,0.32858923
50,54,987,206,1014,272,0.32858923
50,50,578,167,606,231,0.32858923
50,48,791,110,810,161,0.32858923
50,46,810,219,841,291,0.32858923
50,44,779,61,799,104,0.32858923
50,43,938,99,956,147,0.32858923
50,42,902,236,934,312,0.32858923
50,37,462,403,500,505,0.32858923
50,29,411,464,462,548,0.32858923
50,7,1167,149,1203,205,0.32858923
50,6,220,274,248,358,0.32858923
51,77,433,441,462,512,0.6911618
51,69,999,372,1056,464,0.6911618
51,61,1190,286,1233,379,0.6911618
51,60,614,392,656,476,0.6911618
51,56,640,168,664,238,0.6911618
51,54,981,208,1008,274,0.6911618
51,50,573,168,603,232,0.6911618
51,48,786,110,805,162,0.6911618
51,46,803,220,836,292,0.6911618
51,44,774,61,794,105,0.6911618
51,43,934,99,952,148,0.6911618
51,42,901,237,931,312,0.6911618
